Date,Value,Value_pred,USD_1,USD_1_pred
6/11/2020,9892.13,9730.629883,1738.25,1730.280884
6/12/2020,9286.42,9855.310547,1733.5,1729.980957
6/13/2020,9459.97,9249.438477,0,0
6/14/2020,9473.5,9408.90332,0,0
6/15/2020,9330.07,9477.914063,1710.45,1740.515137
6/16/2020,9426.7,9283.001953,1719.85,1746.005493
6/17/2020,9526,9385.500977,1724.35,1757.558716
6/18/2020,9454.81,9507.160156,1719.5,1778.577759
6/19/2020,9380.03,9417.119141,1734.75,1788.175171
6/20/2020,9300.15,9339.973633,0,0
6/21/2020,9357.43,9274.550781,0,0
6/22/2020,9284.78,9331.345703,1761.85,1784.58313
6/23/2020,9691.9,9258.813477,1768.9,1773.66687
6/24/2020,9621.49,9658.925781,1766.05,1765.019043
6/25/2020,9276.58,9600.713867,1756.55,1784.470215
6/26/2020,9240.85,9219.1875,1747.6,1794.244629
6/27/2020,9154.45,9210.697266,0,0
6/28/2020,9004.23,9147.886719,0,0
6/29/2020,9127.47,8971.40332,1771.6,1798.213623
6/30/2020,9185.35,9097.905273,1768.1,1800.221313
7/1/2020,9133.97,9167.639648,1771.05,1795.29248
7/2/2020,9236.38,9096.924805,1777.45,1804.678711
7/3/2020,9087.98,9203.432617,1772.9,1811.106079
7/4/2020,9072.42,9066.378906,0,0
7/5/2020,9131.31,9036.84375,0,0
7/6/2020,9089.09,9112.939453,1787.9,1829.821899
7/7/2020,9348.91,9064.399414,1789.55,1835.670288
7/8/2020,9256.23,9316.911133,1811.1,1827.546265
7/9/2020,9440.07,9235.118164,1812.1,1826.654297
7/10/2020,9238.04,9396.487305,1803.1,1824.397949
7/11/2020,9287.4,9217.56543,0,0
7/12/2020,9235.96,9246.924805,0,0
7/13/2020,9295.9,9218.710938,1807.5,1828.923462
7/14/2020,9238.13,9263.65332,1801.9,1834.818481
7/15/2020,9254.52,9209.774414,1804.6,1836.398804
7/16/2020,9193.51,9220.430664,1807.7,1841.661377
7/17/2020,9131,9166.432617,1807.35,1862.822144
7/18/2020,9154.19,9098.960938,0,0
7/19/2020,9174.71,9126.539063,0,0
7/20/2020,9214.66,9149.242188,1815.65,1875.83667
7/21/2020,9163.87,9183.46875,1842.55,1896.615112
7/22/2020,9392.66,9133.550781,1852.4,1917.957642
7/23/2020,9537.4,9361.982422,1878.3,1948.644531
7/24/2020,9613.11,9515.53418,1902.1,1957.178955
7/25/2020,9551.28,9572.098633,0,0
7/26/2020,9707.5,9513.457031,0,0
7/27/2020,9938.83,9674.74707,1936.65,1965.260132
7/28/2020,11042.4,9914.939453,1940.9,1973.419189
7/29/2020,10934.94,11012.0957,1950.9,1985.09375
7/30/2020,11102.67,10894.35156,1957.65,1985.985352
7/31/2020,11114.93,10994.24609,1964.9,2004.867065
8/1/2020,11343.88,11083.45508,0,0
8/2/2020,11823.69,11293.27734,0,0
8/3/2020,11077.77,11772.23633,1958.55,2069.296387
8/4/2020,11242.57,10998.62402,1977.9,2094.87085
8/5/2020,11194.25,11143.00586,2048.15,2058.603271
8/6/2020,11750.28,11180.75879,2067.15,2060.440674
8/7/2020,11772.94,11680.32813,2031.15,1975.405029
8/8/2020,11605.6,11706.02051,0,0
8/9/2020,11767.6,11501.3125,0,0
8/10/2020,11684.06,11698.17676,2044.5,1971.145264
8/11/2020,11893.03,11628.42773,1939.65,1995.548706
8/12/2020,11392.43,11811.58496,1931.9,2011.58313
8/13/2020,11573.11,11320.19531,1944.25,2030.567871
8/14/2020,11777.43,11488.47852,1944.75,2049.467285
8/15/2020,11774.38,11744.24316,0,0
8/16/2020,11873.98,11694.5293,0,0
8/17/2020,11914.01,11788.56543,1972.85,2016.417725
8/18/2020,12293.72,11849.89551,2008.75,1960.273804
8/19/2020,11969.53,12224.73828,1981,1954.125366
8/20/2020,11734,11891.90332,1927.15,1983.828491
8/21/2020,11865.82,11630.89746,1924.35,1972.480103
8/22/2020,11522.8,11815.96777,0,0
8/23/2020,11683.44,11463.49902,0,0
8/24/2020,11653.02,11597.93164,1943.95,1983.676758
8/25/2020,11763.93,11606.13281,1911.15,1969.910645
8/26/2020,11337.4,11686.76758,1932.95,1990.259277
8/27/2020,11467.37,11263.38965,1923.85,2004.771851
8/28/2020,11302.01,11394.03223,1957.35,1984.610962
8/29/2020,11534.75,11264.24414,0,0
8/30/2020,11481.64,11464.33008,0,0
8/31/2020,11707.78,11428.96094,0,0
9/1/2020,11659.57,11636.20703,1972.35,1973.164917
9/2/2020,11923.25,11602.21289,1947.05,1961.43396
9/3/2020,11397.44,11852.01172,1940.45,1967.014038
9/4/2020,10187.51,11331.99414,1926.3,1957.811035
9/5/2020,10467.89,10091.5625,0,0
9/6/2020,10159.62,10431.53906,0,0
9/7/2020,10254.93,10181.61035,1928.45,1986.352783
9/8/2020,10367.74,10173.12305,1910.95,2005.697144
9/9/2020,10121.52,10333.83887,1947.2,1987.683838
9/10/2020,10227.83,10075.90527,1966.25,1987.498901
9/11/2020,10352.66,10174.1543,1947.4,1979.648193
9/12/2020,10395.44,10333.50879,0,0
9/13/2020,10446.44,10354.16211,0,0
9/14/2020,10330.77,10400.92969,1958.7,1993.629028
9/15/2020,10674.64,10293.33203,1949.35,1978.398193
9/16/2020,10785.62,10637.1748,1961.8,1988.762573
9/17/2020,10948.43,10759.02441,1936.25,1955.676636
9/18/2020,10943.89,10888.5791,1950.85,1947.081421
9/19/2020,10931.79,10895.27637,0,0
9/20/2020,11081.43,10878.7666,0,0
9/21/2020,10919.65,11035.2373,1909.35,1920.587158
9/22/2020,10430.46,10870.06543,1906,1909.390259
9/23/2020,10532.22,10361.46484,1873.4,1907.947144
9/24/2020,10234.48,10485.94141,1861.75,1912.372437
9/25/2020,10732.43,10212.81445,1859.7,1926.38562
9/26/2020,10692.84,10672.96484,0,0
9/27/2020,10732.4,10663.82813,0,0
9/28/2020,10774.24,10653.25195,1864.3,1926.620361
9/29/2020,10692.33,10728.24023,1883.95,1932.712646
9/30/2020,10840.8,10646.09961,1886.9,1931.443726
10/1/2020,10777.92,10789.33594,1902,1936.075317
10/2/2020,10619.24,10736.13867,1903.05,1941.528931
10/3/2020,10575.06,10559.07227,0,0
10/4/2020,10551.77,10527.5791,0,0
10/5/2020,10673.46,10513.64941,1909.6,1920.593628
10/6/2020,10788.56,10627.2002,1913.4,1919.375122
10/7/2020,10603.74,10742.88867,1884.5,1951.476807
10/8/2020,10670.8,10547.28613,1887.45,1963.314575
10/9/2020,10923.3,10614.37012,1923.25,1933.06189
10/10/2020,11063.19,10891.9873,0,0
10/11/2020,11302.67,11014.55371,0,0
10/12/2020,11376.61,11239.49707,1925.5,1936.720581
10/13/2020,11540.04,11321.59668,1891.3,1924.745972
10/14/2020,11428.24,11475.96387,1910.05,1937.820679
10/15/2020,11431.32,11367.7041,1891.9,1943.835083
10/16/2020,11503.73,11362.30566,1905.05,1938.358276
10/17/2020,11327.57,11451.35059,0,0
10/18/2020,11366.51,11263.36328,0,0
10/19/2020,11508.2,11295.37207,1905.6,1955.013306
10/20/2020,11758.16,11458.35059,1898.4,1938.023315
10/21/2020,11925.46,11695.86035,1924.15,1935.458008
10/22/2020,12831.56,11853.60547,1900.95,1931.6521
10/23/2020,12990.25,12766.83984,1903.65,1939.894653
10/24/2020,12944.52,12918.82129,0,0
10/25/2020,13128.46,12807.31738,0,0
10/26/2020,13036.77,13040.51465,1898.45,1913.937134
10/27/2020,13076.37,12955.65234,1905.7,1907.829346
10/28/2020,13651.47,12966.14355,1869.95,1917.240967
10/29/2020,13289,13570.69824,1870.3,1928.501831
10/30/2020,13458.66,13178.46289,1881.85,1944.127808
10/31/2020,13564.72,13311.14941,0,0
11/1/2020,13810.32,13484.66699,0,0
11/2/2020,13758.88,13694.84668,1889.9,1936.048828
11/3/2020,13575.17,13631.04688,1908.3,1961.001709
11/4/2020,14023.31,13438.83008,1900.15,1967.358398
11/5/2020,14155.59,13919.50977,1938.45,1907.252686
11/6/2020,15591.39,14053.47363,1940.8,1904.52124
11/7/2020,15595.77,15475.76758,0,0
11/8/2020,14839.84,15455.19043,0,0
11/9/2020,15490.6,14572.78516,1867.3,1898.052612
11/10/2020,15328.53,15358.72559,1878.7,1917.052612
11/11/2020,15317.04,15227.57617,1860.95,1935.647461
11/12/2020,15708.65,15095.05566,1874.85,1929.380737
11/13/2020,16295.57,15560.08398,1890.9,1921.797852
11/14/2020,16339.33,16150.02148,0,0
11/15/2020,16091.07,16124.67773,0,0
11/16/2020,15968.16,15850.24414,1885.6,1905.901245
11/17/2020,16725.15,15771.21094,1889.05,1889.345825
11/18/2020,17679.72,16574.11328,1876.1,1905.180054
11/19/2020,17798.45,17516.47852,1857.35,1885.796631
11/20/2020,17820.57,17523.99023,1875.7,1848.126953
11/21/2020,18687.45,17519.50781,0,0
11/22/2020,18699.75,18476.81641,0,0
11/23/2020,18422.28,18431.37305,1840.2,1845.679077
11/24/2020,18398.91,18058.51172,1799.6,1847.516357
11/25/2020,19172.52,18111.30273,1810.2,1828.613037
11/26/2020,18739.8,18937.0293,1807.4,1807.063232
11/27/2020,17151.44,18404.20508,1779.3,1835.6698
11/28/2020,17138.87,16717.05273,0,0
11/29/2020,17732.42,16883.73438,0,0
11/30/2020,18191.6,17596.99805,1762.55,1855.85376
12/1/2020,19709.73,17922.66016,1810.75,1864.384521
12/2/2020,18792.52,19450.1875,1822.6,1866.477417
12/3/2020,19226.97,18427.87305,1832.35,1875.692383
12/4/2020,19454.54,18840.32227,1843,1884.973999
12/5/2020,18670.49,19229.83984,0,0
12/6/2020,19155.06,18284.83984,0,0
12/7/2020,19377.66,18833.60742,1859.95,1868.317749
12/8/2020,19181.41,19132.25781,1868.15,1867.39856
12/9/2020,18318.87,18802.4375,1841.75,1869.398438
12/10/2020,18554.15,17930.78516,1844.35,1865.393555
12/11/2020,18247.76,18271.94727,1842,1880.414063
12/12/2020,18029.36,17984.25977,0,0
12/13/2020,18803.44,17692.38672,0,0
12/14/2020,19164.48,18563.80273,1831.15,1885.234131
12/15/2020,19276.59,18902.60938,1850.65,1914.390015
12/16/2020,19439.75,18913.55078,1851.95,1909.731812
12/17/2020,21379.48,19112.0625,1890.75,1904.244995
12/18/2020,22847.46,21155.66992,1879.75,1899.621948
12/19/2020,23150.79,22541.13672,0,0
12/20/2020,23869.92,22586.18555,0,0
12/21/2020,23490.58,23342.36719,1880,1900.660767
12/22/2020,22745.48,22938.91406,1877.1,1591.860107
12/23/2020,23824.99,22102.57617,1875,1783.748779
12/24/2020,23253.37,23377.27734,1464.549402,1933.946045
12/25/2020,23715.53,22693.01367,0,0
12/26/2020,24693.58,23073.49023,0,0
12/27/2020,26443.21,24210.24023,0,0
12/28/2020,26246.58,25893.76953,0,0
12/29/2020,27036.69,25432.87305,1874.3,1655.74707
12/30/2020,27376.37,26242.4668,1887.6,1862.313599
12/31/2020,28856.59,26651.45703,1464.549402,1957.650757
1/1/2021,28982.56,28081.42773,0,0
1/2/2021,29393.75,28044.60156,0,0
1/3/2021,32195.46,28372.92383,0,0
1/4/2021,33000.78,31430.69727,1943.2,1962.71814
1/5/2021,32035.03,31846.92773,1940.35,1921.792969
1/6/2021,34046.67,30457.58789,1931.95,1859.01001
1/7/2021,36860.41,32955.89453,1920.1,1847.723877
1/8/2021,39486.04,35791.07031,1862.9,1865.891602
1/9/2021,40670.25,37863.12109,0,0
1/10/2021,40240.72,38642.05859,0,0
1/11/2021,38240.09,37954.60547,1847.25,1903.761719
1/12/2021,35544.94,35883.06641,1841.25,1900.054688
1/13/2021,34011.82,33371.77344,1858.85,1882.648682
1/14/2021,37393.13,32251.29883,1841.75,1863.532593
1/15/2021,39158.47,36238.01563,1839,1859.904053
1/16/2021,36828.52,37490.65625,0,0
1/17/2021,36065.2,34281.30078,0,0
1/18/2021,35793.01,34119.10938,1833.05,1881.629395
1/19/2021,36632.35,34251.37109,1834.7,1895.886108
1/20/2021,36020.13,34983.43359,1856.6,1889.037598
1/21/2021,35538.98,34169.50391,1862.1,1884.848999
1/22/2021,30797.88,33725.59375,1852.7,1882.229126
1/23/2021,33002.38,28779.37695,0,0
1/24/2021,32099.74,31899.42383,0,0
1/25/2021,32276.84,30930.81836,1856.85,1873.093628
1/26/2021,32243.26,30707.65234,1856.6,1881.857788
1/27/2021,32541.8,30992.68164,1843,1894.771362
1/28/2021,30419.17,31270.56445,1853.7,1897.173584
1/29/2021,33403.17,28903.44727,1863.8,1870.5354
1/30/2021,34314.26,32465.38477,0,0
1/31/2021,34318.1,33194.27344,0,0
2/1/2021,33136.46,32617.5918,1862.95,1863.410889
2/2/2021,33522.9,31552.97461,1833.1,1826.061523
2/3/2021,35529.66,32225.19141,1835.45,1833.516113
2/4/2021,37676.25,34364.05078,1785.9,1867.010498
2/5/2021,37002.09,36235.82031,1802.95,1881.343018
2/6/2021,38278.61,35006.82813,0,0
2/7/2021,39323.26,36538.46094,0,0
2/8/2021,38928.1,37631,1835.25,1878.007324
2/9/2021,46364.3,36756.20703,1839.6,1865.630493
2/10/2021,46589.58,45044.80469,1842.65,1841.502319
2/11/2021,44878.17,43775.83984,1840.1,1839.726563
2/12/2021,48013.38,41205.71094,1816.35,1828.974121
2/13/2021,47471.4,45771.29297,0,0
2/14/2021,47185.19,44354.66797,0,0
2/15/2021,48720.37,43654.28516,1817.3,1819.901489
2/16/2021,47951.85,45872.51563,1794.25,1812.55957
2/17/2021,49160.1,44504.14453,1780.7,1820.175049
2/18/2021,52118.23,45840.76563,1773.15,1838.032349
2/19/2021,51608.15,49075.74609,1786.2,1834.304321
2/20/2021,55916.5,47511.44922,0,0
2/21/2021,56001.2,52365.42188,0,0
2/22/2021,57487.86,51580.64844,1807.45,1818.199951
2/23/2021,54123.4,52767.23828,1799.65,1804.423706
2/24/2021,48880.43,49013.23047,1788,1775.392578
2/25/2021,50624.84,43924.5,1779.65,1764.261597
2/26/2021,46800.42,47542.29297,1742.85,1759.264038
2/27/2021,46340.31,42818.97266,0,0
2/28/2021,46155.87,42723.91016,0,0
3/1/2021,45113.92,43290.66797,1734.15,1752.124146
3/2/2021,49618.43,41830.44531,1723.85,1749.1427
3/3/2021,48356.04,47105.03906,1711.4,1734.385864
3/4/2021,50477.7,44758.75781,1712.1,1719.508179
3/5/2021,48448.91,47027.08203,1696.25,1734.787964
3/6/2021,48861.38,44805.05469,0,0
3/7/2021,48881.59,45400.58984,0,0
3/8/2021,51169.7,45631.57813,1687.05,1743.169922
3/9/2021,52299.33,47926.21094,1716.9,1749.283691
3/10/2021,54881.52,48630.88281,1716.2,1733.115723
3/11/2021,55997.23,51078.26172,1724.25,1737.023071
3/12/2021,57764,51733.44922,1704.8,1749.434448
3/13/2021,57253.28,53261.07031,0,0
3/14/2021,61258.73,52302.56641,0,0
3/15/2021,59133.47,56826.36719,1723.65,1752.628784
3/16/2021,55754.72,53362.73438,1735,1749.332642
3/17/2021,56872.38,49909.83984,1729.65,1753.075195
3/18/2021,58913,52694.53125,1725.9,1755.896973
3/19/2021,57665.9,54452.28906,1735.2,1750.248169
3/20/2021,58075.1,52047.30859,0,0
3/21/2021,58085.8,53092.51953,0,0
3/22/2021,57411.17,53222.26563,1736.15,1750.957031
3/23/2021,54204.96,52183.54688,1726.2,1757.354736
3/24/2021,54477.46,48914.6875,1730.5,1756.704834
3/25/2021,52508.23,50207.60547,1737.3,1736.693237
3/26/2021,51415.92,48022.96875,1731.8,1712.449951
3/27/2021,55074.47,47047.25391,0,0
3/28/2021,55863.93,51699.96094,0,0
3/29/2021,55783.71,51447.49609,1705.95,1710.929688
3/30/2021,57627.67,50852.30078,1683.95,1741.449097
3/31/2021,58730.13,53354.34766,1691.05,1770.292236
4/1/2021,58735.25,53984.5625,1726.05,1769.015503
4/2/2021,58736.92,53464.81641,0,0
4/3/2021,59031.32,53638.64844,0,0
4/4/2021,57076.49,53993.15625,0,0
4/5/2021,58206.55,51635.92969,0,0
4/6/2021,59054.1,53474.94922,1744.65,1770.059204
4/7/2021,58020.46,54216.87891,1738.05,1756.819458
4/8/2021,55947.27,52511.19531,1755.5,1747.682007
4/9/2021,58048.59,50662.82422,1741.2,1760.536621
4/10/2021,58102.58,53747.51172,0,0
4/11/2021,59774,53120.27344,0,0
4/12/2021,59964.87,54689.93359,1732.85,1762.308716
4/13/2021,59834.74,54716.3125,1747.95,1778.410278
4/14/2021,63554.44,54348.33203,1735.55,1795.224976
4/15/2021,62969.12,58656.45703,1757.2,1797.421265
4/16/2021,63252.63,56808.47266,1774.45,1796.025269
4/17/2021,61455.98,57088.60547,0,0
4/18/2021,60087.09,55435.38281,0,0
4/19/2021,56251.48,54230.32031,1774.5,1809.611694
4/20/2021,55703.14,50469.90234,1777.85,1808.533203
4/21/2021,56507.91,50931.37891,1798.2,1804.133789
4/22/2021,53808.8,52106.37891,1787.75,1797.156982
4/23/2021,51731.71,48561.27344,1781.8,1805.15686
4/24/2021,51153.13,47079.05469,0,0
4/25/2021,50110.53,47326.18359,0,0
4/26/2021,49075.58,46132.16016,1773.35,1801.705322
4/27/2021,54056.64,45190.18359,1784.15,1793.1875
4/28/2021,55071.46,51137.35156,1772.2,1793.427002
4/29/2021,54884.1,50901.25781,1762.65,1817.150757
4/30/2021,53584.15,50044.00391,1767.65,1814.07605
5/1/2021,57796.62,49168.97656,0,0
5/2/2021,57857.5,54159.14453,0,0
5/3/2021,56610.46,52948.77344,0,0
5/4/2021,57213.33,51216.71875,1797.75,1831.825317
5/5/2021,53241.72,52733.50781,1782.25,1853.020142
5/6/2021,57473.23,48025.56641,1813.15,1860.359375
5/7/2021,56428.16,53647.83203,1836.55,1850.269531
5/8/2021,57380.27,51648.74219,0,0
5/9/2021,58928.81,52340.02344,0,0
5/10/2021,58280.73,54413.08203,1840.45,1847.758667
5/11/2021,55883.5,52954.875,1829.1,1843.976074
5/12/2021,56750,50441.78906,1830.7,1860.392456
5/13/2021,49007.09,52350.65234,1821.8,1880.571045
5/14/2021,49702.27,43432.27344,1838.1,1894.9375
5/15/2021,49922.52,46042.5,0,0
5/16/2021,46736.58,46822.10547,0,0
5/17/2021,46441.64,42379.96484,1853.7,1910.768188
5/18/2021,43596.24,43143.61328,1866.75,1902.269043
5/19/2021,42912.19,40421.15625,1888.45,1896.30249
5/20/2021,36964.27,39965.71875,1878.3,1900.911255
5/21/2021,40784.32,33875.89453,1875.9,1912.983643
5/22/2021,37280.35,39155.92578,0,0
5/23/2021,37528.3,34982.41016,0,0
5/24/2021,34754.54,35195.30859,1880.15,1929.295288
5/25/2021,38728.59,32877.125,1887,1925.420898
5/26/2021,38410.5,37417.05078,1899.75,1928.110596
5/27/2021,39266.04,36549.37109,1891.45,1927.268677
5/28/2021,38445.29,37090.08203,1899.95,1931.260132
5/29/2021,35689.62,36446.48828,0,0
5/30/2021,34647.67,33448.21875,0,0
5/31/2021,35684.59,32893.16406,0,0
6/1/2021,37310.54,34368.15234,1899.35,1904.324585
6/2/2021,36662.64,35795.46094,1902.75,1918.992798
6/3/2021,37585.24,34676.83203,1866.55,1924.339478
6/4/2021,39188.59,35831.67188,1890.6,1930.483521
6/5/2021,36885.51,37591.88281,0,0
6/6/2021,35530.38,34576.51953,0,0
6/7/2021,35816.17,33492.19141,1888.4,1929.980103
6/8/2021,33514.87,34372.51172,1893.15,1922.105103
6/9/2021,33450.19,31655.06836,1894.6,1913.223999
6/10/2021,37338.36,31857.10742,1888.65,1900.393677
6/11/2021,36704.57,36397.10156,1881.05,1900.047607
6/12/2021,37313.18,34811.58203,0,0
6/13/2021,35494.9,35322.99219,0,0
6/14/2021,39066.82,33673.76563,1865.6,1899.552856
6/15/2021,40525.8,37715.80859,1865.1,1834.67749
6/16/2021,40188.56,38796.11328,1860.75,1812.391602
6/17/2021,38324.87,37719.30469,1778.7,1813.597168
6/18/2021,38068.04,35973.63672,1773.1,1822.188477
6/19/2021,35729.82,36158.22266,0,0
6/20/2021,35524.17,33659.45703,0,0
6/21/2021,35592.35,33722.5625,1775.05,1836.373901
6/22/2021,31686.55,34044.05469,1775.05,1827.823486
6/23/2021,32447.59,29614.88281,1791.6,1817.378906
6/24/2021,33674.66,31091.01953,1784.85,1805.767578
6/25/2021,34639.38,32682.74609,1786.65,1785.165283
6/26/2021,31640.58,33131.53516,0,0
6/27/2021,32160.91,29759.40039,0,0
6/28/2021,34644.45,30888.16406,1780.3,1787.995728
6/29/2021,34456.67,33787.11328,1755.45,1807.845093
6/30/2021,35847.7,32850.17969,1763.15,1819.335693
7/1/2021,35047.36,34300.65234,1781.5,1821.472534
7/2/2021,33536.88,33458.71484,1786.15,1829.999634
7/3/2021,33856.86,31746.56055,0,0
7/4/2021,34688.98,32501.60938,0,0
7/5/2021,35309.3,33401.4375,1791.35,1826.322021
7/6/2021,33747.97,33759.91797,1809.85,1827.098877
7/7/2021,34211.01,31957.0918,1804.65,1827.866089
7/8/2021,33839.04,32757.86523,1807.7,1820.098267
7/9/2021,32877.41,32424.31055,1806,1835.527954
7/10/2021,33818.52,31249.08398,0,0
7/11/2021,33515.57,32524.02344,0,0
7/12/2021,34227.64,32105.02734,1792.4,1849.483398
7/13/2021,33158.25,32758.65625,1813.85,1852.627808
7/14/2021,32686.56,31613.89258,1823.2,1849.985474
7/15/2021,32814.61,31192.11914,1823.75,1839.998535
7/16/2021,31738.59,31538.88086,1824.3,1844.585449
7/17/2021,31421.25,30299.0625,0,0
7/18/2021,31520.66,30076.75,0,0
7/19/2021,31783.49,30359.0957,1814.9,1833.300415
7/20/2021,30815.94,30563.75781,1823.05,1829.66687
7/21/2021,29790.24,29456.46875,1802.15,1830.310669
7/22/2021,32118.06,28506.45313,1799.45,1832.181885
7/23/2021,32297.89,31273.32813,1799.6,1832.247192
7/24/2021,33581.63,31121.11523,0,0
7/25/2021,34279.34,32227.41602,0,0
7/26/2021,35365.2,33001.89844,1800.2,1827.697998
7/27/2021,37318.14,33951.23438,1800.35,1850.022339
7/28/2021,39405.95,35907.75781,1796.6,1854.157104
7/29/2021,40002.53,37804.87891,1829.3,1841.130005
7/30/2021,40005.93,37962.35938,1825.75,1835.670288
7/31/2021,42214.15,37826.83203,0,0
8/1/2021,41659.06,40335.39453,0,0
8/2/2021,40000.46,39233.44141,1811.45,1849.038574
8/3/2021,39193.94,37318.01563,1812.65,1834.946045
8/4/2021,38138,37013.45313,1829.1,1801.525146
8/5/2021,39750.14,36028.04297,1800.75,1773.78186
8/6/2021,40882,37885.16797,1762.9,1758.767456
8/7/2021,42825.95,38879.60156,0,0
8/8/2021,44634.13,40604.85156,0,0
8/9/2021,43816.14,42274.94141,1738.85,1775.446167
8/10/2021,46333.46,40910.4375,1723.35,1788.044922
8/11/2021,45608.37,43877.16797,1743.6,1806.411255
8/12/2021,45611.46,42667.38281,1747.4,1813.171753
8/13/2021,44417.78,42509.02344,1773.85,1809.704102
8/14/2021,47833.98,41484.28516,0,0
8/15/2021,47112.19,45413.78516,0,0
8/16/2021,47056.41,43843.52344,1786.35,1800.533936
8/17/2021,45982.55,43637.46484,1789.45,1798.208984
8/18/2021,44648.57,42868.99219,1783.45,1800.078003
8/19/2021,44777.86,41491.85938,1782.05,1822.027588
8/20/2021,46734.65,41982.46484,1779.05,1835.540649
8/21/2021,49327.75,44153.37891,0,0
8/22/2021,48932.02,46439.67578,0,0
8/23/2021,49335.68,45282.56641,1802,1820.79187
8/24/2021,49523.5,45865.44141,1808.45,1809.794189
8/25/2021,47744.58,46184.21875,1788.7,1816.516724
8/26/2021,48972.09,43988.48438,1786.6,1835.981445
8/27/2021,46962.8,45820.24609,1798.5,1841.575684
8/28/2021,49056.86,43424.58984,0,0
8/29/2021,48897.65,45960.26953,0,0
8/30/2021,48806.78,45571.50391,0,0
8/31/2021,47074.77,45160.30859,1814.85,1840.236572
9/1/2021,47155.87,43509.12891,1811.8,1845.094849
9/2/2021,48862.76,44000.53125,1812.55,1844.837524
9/3/2021,49329.01,45942.39063,1823.7,1830.582275
9/4/2021,50035.33,45881.55469,0,0
9/5/2021,49947.38,46495.32813,0,0
9/6/2021,51769.06,46371.35156,1821.6,1815.118042
9/7/2021,52677.4,48349.30078,1802.15,1815.37793
9/8/2021,46809.17,48919.64063,1786,1786
9/9/2021,46078.38,42010.32422,1788.25,1788.25
9/10/2021,46368.69,42816.28125,1794.6,1794.6
